threshold,accuracy,precision_1,recall_1,f1_1,review_rate
1.0216435875093692,0.5481283422459893,0.9210526315789473,0.17412935323383086,0.2928870292887029,0.946524064171123
1.0322703832311606,0.5454545454545454,0.918918918918919,0.1691542288557214,0.2857142857142857,0.946524064171123
1.0336499809456061,0.5427807486631016,0.9166666666666666,0.16417910447761194,0.27848101265822783,0.946524064171123
1.03728505312854,0.5401069518716578,0.9142857142857143,0.15920398009950248,0.2711864406779661,0.946524064171123
1.0386588110780526,0.5374331550802139,0.9117647058823529,0.15422885572139303,0.26382978723404255,0.946524064171123
1.0401308873799184,0.5401069518716578,0.9393939393939394,0.15422885572139303,0.26495726495726496,0.946524064171123
1.0563038443333086,0.5374331550802139,0.9375,0.14925373134328357,0.2575107296137339,0.946524064171123
1.0726444425860358,0.5401069518716578,0.967741935483871,0.14925373134328357,0.25862068965517243,0.946524064171123
1.0943000315341105,0.5374331550802139,0.9666666666666667,0.14427860696517414,0.2510822510822511,0.946524064171123
1.1388013952741947,0.5294117647058824,0.9629629629629629,0.12935323383084577,0.22807017543859648,0.946524064171123
1.16070914388869,0.5267379679144385,0.9615384615384616,0.12437810945273632,0.22026431718061673,0.946524064171123
1.20708185367304,0.5240641711229946,0.96,0.11940298507462686,0.21238938053097345,0.946524064171123
1.242243224760599,0.5213903743315508,0.9583333333333334,0.11442786069651742,0.20444444444444446,0.946524064171123
1.244419919197051,0.5187165775401069,0.9565217391304348,0.10945273631840796,0.19642857142857142,0.946524064171123
1.2449266877998122,0.516042780748663,0.9545454545454546,0.1044776119402985,0.18834080717488788,0.946524064171123
1.2867056853385486,0.5133689839572193,0.9523809523809523,0.09950248756218906,0.18018018018018017,0.946524064171123
1.7153528600462864,0.5106951871657754,0.95,0.0945273631840796,0.17194570135746606,0.9812834224598931
1.7291343440878282,0.5080213903743316,0.9473684210526315,0.08955223880597014,0.16363636363636364,0.9812834224598931
1.760442160221071,0.5106951871657754,1.0,0.08955223880597014,0.1643835616438356,0.9812834224598931
1.7871893063645727,0.5080213903743316,1.0,0.0845771144278607,0.1559633027522936,0.9812834224598931
1.8005060902518633,0.5053475935828877,1.0,0.07960199004975124,0.14746543778801843,0.9812834224598931
1.809058333327912,0.5026737967914439,1.0,0.07462686567164178,0.1388888888888889,0.9812834224598931
1.8121726521284172,0.49732620320855614,1.0,0.06467661691542288,0.12149532710280374,0.9812834224598931
1.8442578246643395,0.4919786096256685,1.0,0.05472636815920398,0.10377358490566038,0.9812834224598931
1.8539298012530798,0.4893048128342246,1.0,0.04975124378109453,0.0947867298578199,0.9812834224598931
1.8766658859561254,0.48663101604278075,1.0,0.04477611940298507,0.08571428571428572,0.9812834224598931
1.8783625895738856,0.4839572192513369,1.0,0.03980099502487562,0.07655502392344497,0.9812834224598931
